# Apophis->SpacecraftZ in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
13-DEC-2028 18:30:00.0000 ET, -5.8445786800515452e-02, -2.9941225425055085e-01, +7.9620279079776668e-01, +6.3097357468387555e-05, +1.4886786766812855e-05, +9.6450683774819111e-06
13-DEC-2028 18:40:00.0000 ET, -2.0550446704294234e-02, -2.9021469065723471e-01, +8.0130319437916775e-01, +6.3202247057972180e-05, +1.5767421756497080e-05, +7.3536149043291172e-06
13-DEC-2028 18:50:00.0000 ET, +1.7375049534559841e-02, -2.8049680939514265e-01, +8.0502460537142295e-01, +6.3197855358777119e-05, +1.6620755338443417e-05, +5.0495470794964739e-06
13-DEC-2028 19:00:00.0000 ET, +5.5265150601659117e-02, -2.7027573865549670e-01, +8.0736147713181949e-01, +6.3084337319658989e-05, +1.7444322486044803e-05, +2.7396106914315073e-06
13-DEC-2028 19:10:00.0000 ET, +9.3054571762375249e-02, -2.5957003648523369e-01, +8.0831231493561595e-01, +6.2862425412798218e-05, +1.8235825504602810e-05, +4.3055608157622723e-07
13-DEC-2028 19:20:00.0000 ET, +1.3067863843683750e-01, -2.4839958441732490e-01, +8.0787966030385905e-01, +6.2533418476484225e-05, +1.8993153476111763e-05, -1.8709230433262737e-06
13-DEC-2028 19:30:00.0000 ET, +1.6807362068596290e-01, -2.3678547028697031e-01, +8.0607003902886654e-01, +6.2099162698059374e-05, +1.9714398822314781e-05, -4.1582492289615795e-06
13-DEC-2028 19:40:00.0000 ET, +2.0517705404717648e-01, -2.2474986205119363e-01, +8.0289387420013802e-01, +6.1562025171500116e-05, +2.0397870671503348e-05, -6.4250181293948414e-06
13-DEC-2028 19:50:00.0000 ET, +2.4192804258923087e-01, -2.1231587454935461e-01, +7.9836536619697474e-01, +6.0924861169529853e-05, +2.1042104986812276e-05, -8.6650515886504480e-06
13-DEC-2028 20:00:00.0000 ET, +2.7826754035382756e-01, -1.9950743128654319e-01, +7.9250234223965466e-01, +6.0190975227862642e-05, +2.1645871103648569e-05, -1.0872445918475522e-05
13-DEC-2028 20:10:00.0000 ET, +3.1413860817602224e-01, -1.8634912325782063e-01, +7.8532607856819003e-01, +5.9364077824775192e-05, +2.2208174950355836e-05, -1.3041614706487834e-05
13-DEC-2028 20:20:00.0000 ET, +3.4948664324793621e-01, -1.7286606688396788e-01, +7.7686109875434706e-01, +5.8448238253001163e-05, +2.2728258890023609e-05, -1.5167325515172277e-05
13-DEC-2028 20:30:00.0000 ET, +3.8425957960884710e-01, -1.5908376298858362e-01, +7.6713495191808379e-01, +5.7447834927910305e-05, +2.3205598409736543e-05, -1.7244730101205556e-05
13-DEC-2028 20:40:00.0000 ET, +4.1840805831161154e-01, -1.4502795865262136e-01, +7.5617797481409221e-01, +5.6367504230657415e-05, +2.3639895906380175e-05, -1.9269387960530060e-05
13-DEC-2028 20:50:00.0000 ET, +4.5188556672667407e-01, -1.3072451359095433e-01, +7.4402304179829515e-01, +5.5212088913632553e-05, +2.4031071861662790e-05, -2.1237283178342259e-05
13-DEC-2028 21:00:00.0000 ET, +4.8464854701412535e-01, -1.1619927251787499e-01, +7.3070530665392752e-01, +5.3986587083698307e-05, +2.4379253764307458e-05, -2.3144834748913547e-05
13-DEC-2028 21:10:00.0000 ET, +5.1665647438944828e-01, -1.0147794473829314e-01, +7.1626194010514943e-01, +5.2696102822942846e-05, +2.4684763244534326e-05, -2.4988900785720146e-05
13-DEC-2028 21:20:00.0000 ET, +5.4787190630527538e-01, -8.6585991972470966e-02, +7.0073186662015252e-01, +5.1345798492179228e-05, +2.4948101434159014e-05, -2.6766776617152251e-05
13-DEC-2028 21:30:00.0000 ET, +5.7826050407213214e-01, -7.1548525203351199e-02, +6.8415550383155832e-01, +4.9940850708918755e-05, +2.5169933621482346e-05, -2.8476188090998014e-05
13-DEC-2028 21:40:00.0000 ET, +6.0779102882384095e-01, -5.6390211089985653e-02, +6.6657450754092473e-01, +4.8486409108842956e-05, +2.5351072863244974e-05, -3.0115279869765989e-05
13-DEC-2028 21:50:00.0000 ET, +6.3643531397873299e-01, -4.1135188283636048e-02, +6.4803152490949367e-01, +4.6987559123875972e-05, +2.5492463336009035e-05, -3.1682599861111432e-05
13-DEC-2028 22:00:00.0000 ET, +6.6416821653895253e-01, -2.5806993780713494e-02, +6.2856995804190730e-01, +4.5449288736293797e-05, +2.5595163599253761e-05, -3.3177080278286640e-05
13-DEC-2028 22:10:00.0000 ET, +6.9096754968198648e-01, -1.0428499266806779e-02, +6.0823373977237516e-01, +4.3876459382299729e-05, +2.5660330075591695e-05, -3.4598016018195433e-05
13-DEC-2028 22:20:00.0000 ET, +7.1681399915059574e-01, +4.9781427569909331e-03, +5.8706712306384012e-01, +4.2273781033320355e-05, +2.5689200996951170e-05, -3.5945041006254106e-05
13-DEC-2028 22:30:00.0000 ET, +7.4169102592227487e-01, +2.0391543402388135e-02, +5.6511448506531692e-01, +4.0645791370162456e-05, +2.5683081010716420e-05, -3.7218103098161805e-05
13-DEC-2028 22:40:00.0000 ET, +7.6558475757803657e-01, +3.5791112826611626e-02, +5.4242014651975767e-01, +3.8996838879919093e-05, +2.5643326589022612e-05, -3.8417438058492151e-05
13-DEC-2028 22:50:00.0000 ET, +7.8848387067716175e-01, +5.1157087201409657e-02, +5.1902820690422635e-01, +3.7331069798032045e-05, +2.5571332471673154e-05, -3.9543543301329860e-05
