# Sun->Earth Barycenter in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
19-AUG-2028 23:10:00.0000 ET, +1.2705962226180679e+08, -7.5483201501614660e+07, -3.2720917610525280e+07, +1.5705426269336124e+01, +2.2840709005642100e+01, +9.9007724385977927e+00
19-AUG-2028 23:20:00.0000 ET, +1.2706904464239612e+08, -7.5469496556327492e+07, -3.2714976921699990e+07, +1.5702508990373973e+01, +2.2842441900334002e+01, +9.9015236234850406e+00
19-AUG-2028 23:30:00.0000 ET, +1.2707846527254957e+08, -7.5455790571395755e+07, -3.2709035782203756e+07, +1.5699591483062099e+01, +2.2844174487505931e+01, +9.9022746750718866e+00
19-AUG-2028 23:40:00.0000 ET, +1.2708788415213013e+08, -7.5442083547003999e+07, -3.2703094192116566e+07, +1.5696673747437409e+01, +2.2845906767132323e+01, +9.9030255933472535e+00
19-AUG-2028 23:50:00.0000 ET, +1.2709730128100085e+08, -7.5428375483336717e+07, -3.2697152151518408e+07, +1.5693755783536810e+01, +2.2847638739187605e+01, +9.9037763783000567e+00
20-AUG-2028 00:00:00.0000 ET, +1.2710671665902475e+08, -7.5414666380578488e+07, -3.2691209660489272e+07, +1.5690837591397207e+01, +2.2849370403646208e+01, +9.9045270299192119e+00
20-AUG-2028 00:10:00.0000 ET, +1.2711613028606488e+08, -7.5400956238913879e+07, -3.2685266719109170e+07, +1.5687919171055512e+01, +2.2851101760482578e+01, +9.9052775481936415e+00
20-AUG-2028 00:20:00.0000 ET, +1.2712554216198437e+08, -7.5387245058527440e+07, -3.2679323327458113e+07, +1.5685000522548647e+01, +2.2852832809671163e+01, +9.9060279331122612e+00
20-AUG-2028 00:30:00.0000 ET, +1.2713495228664631e+08, -7.5373532839603797e+07, -3.2673379485616110e+07, +1.5682081645913525e+01, +2.2854563551186395e+01, +9.9067781846639988e+00
20-AUG-2028 00:40:00.0000 ET, +1.2714436065991384e+08, -7.5359819582327560e+07, -3.2667435193663187e+07, +1.5679162541187075e+01, +2.2856293985002733e+01, +9.9075283028377754e+00
20-AUG-2028 00:50:00.0000 ET, +1.2715376728165013e+08, -7.5346105286883339e+07, -3.2661490451679379e+07, +1.5676243208406220e+01, +2.2858024111094622e+01, +9.9082782876225188e+00
20-AUG-2028 01:00:00.0000 ET, +1.2716317215171833e+08, -7.5332389953455776e+07, -3.2655545259744722e+07, +1.5673323647607885e+01, +2.2859753929436526e+01, +9.9090281390071517e+00
20-AUG-2028 01:10:00.0000 ET, +1.2717257526998165e+08, -7.5318673582229584e+07, -3.2649599617939252e+07, +1.5670403858829010e+01, +2.2861483440002903e+01, +9.9097778569806039e+00
20-AUG-2028 01:20:00.0000 ET, +1.2718197663630334e+08, -7.5304956173389331e+07, -3.2643653526343029e+07, +1.5667483842106531e+01, +2.2863212642768207e+01, +9.9105274415318085e+00
20-AUG-2028 01:30:00.0000 ET, +1.2719137625054660e+08, -7.5291237727119803e+07, -3.2637706985036101e+07, +1.5664563597477384e+01, +2.2864941537706919e+01, +9.9112768926496937e+00
20-AUG-2028 01:40:00.0000 ET, +1.2720077411257474e+08, -7.5277518243605673e+07, -3.2631759994098540e+07, +1.5661643124978514e+01, +2.2866670124793501e+01, +9.9120262103231891e+00
20-AUG-2028 01:50:00.0000 ET, +1.2721017022225101e+08, -7.5263797723031640e+07, -3.2625812553610407e+07, +1.5658722424646873e+01, +2.2868398404002416e+01, +9.9127753945412369e+00
20-AUG-2028 02:00:00.0000 ET, +1.2721956457943875e+08, -7.5250076165582448e+07, -3.2619864663651783e+07, +1.5655801496519405e+01, +2.2870126375308157e+01, +9.9135244452927651e+00
20-AUG-2028 02:10:00.0000 ET, +1.2722895718400128e+08, -7.5236353571442842e+07, -3.2613916324302752e+07, +1.5652880340633066e+01, +2.2871854038685189e+01, +9.9142733625667141e+00
20-AUG-2028 02:20:00.0000 ET, +1.2723834803580196e+08, -7.5222629940797612e+07, -3.2607967535643402e+07, +1.5649958957024813e+01, +2.2873581394108005e+01, +9.9150221463520207e+00
20-AUG-2028 02:30:00.0000 ET, +1.2724773713470419e+08, -7.5208905273831502e+07, -3.2602018297753830e+07, +1.5647037345731608e+01, +2.2875308441551084e+01, +9.9157707966376272e+00
20-AUG-2028 02:40:00.0000 ET, +1.2725712448057133e+08, -7.5195179570729360e+07, -3.2596068610714141e+07, +1.5644115506790413e+01, +2.2877035180988923e+01, +9.9165193134124721e+00
20-AUG-2028 02:50:00.0000 ET, +1.2726651007326680e+08, -7.5181452831675932e+07, -3.2590118474604435e+07, +1.5641193440238197e+01, +2.2878761612396008e+01, +9.9172676966654993e+00
20-AUG-2028 03:00:00.0000 ET, +1.2727589391265409e+08, -7.5167725056856096e+07, -3.2584167889504846e+07, +1.5638271146111931e+01, +2.2880487735746847e+01, +9.9180159463856530e+00
20-AUG-2028 03:10:00.0000 ET, +1.2728527599859662e+08, -7.5153996246454656e+07, -3.2578216855495483e+07, +1.5635348624448591e+01, +2.2882213551015919e+01, +9.9187640625618805e+00
20-AUG-2028 03:20:00.0000 ET, +1.2729465633095792e+08, -7.5140266400656492e+07, -3.2572265372656483e+07, +1.5632425875285151e+01, +2.2883939058177749e+01, +9.9195120451831258e+00
20-AUG-2028 03:30:00.0000 ET, +1.2730403490960149e+08, -7.5126535519646466e+07, -3.2566313441067975e+07, +1.5629502898658593e+01, +2.2885664257206827e+01, +9.9202598942383435e+00
20-AUG-2028 03:40:00.0000 ET, +1.2731341173439083e+08, -7.5112803603609473e+07, -3.2560361060810111e+07, +1.5626579694605907e+01, +2.2887389148077673e+01, +9.9210076097164741e+00
20-AUG-2028 03:50:00.0000 ET, +1.2732278680518954e+08, -7.5099070652730420e+07, -3.2554408231963031e+07, +1.5623656263164071e+01, +2.2889113730764791e+01, +9.9217551916064792e+00
20-AUG-2028 04:00:00.0000 ET, +1.2733216012186114e+08, -7.5085336667194188e+07, -3.2548454954606906e+07, +1.5620732604370090e+01, +2.2890838005242710e+01, +9.9225026398973064e+00
20-AUG-2028 04:10:00.0000 ET, +1.2734153168426931e+08, -7.5071601647185758e+07, -3.2542501228821877e+07, +1.5617808718260946e+01, +2.2892561971485939e+01, +9.9232499545779103e+00
20-AUG-2028 04:20:00.0000 ET, +1.2735090149227762e+08, -7.5057865592890069e+07, -3.2536547054688133e+07, +1.5614884604873643e+01, +2.2894285629469010e+01, +9.9239971356372472e+00
20-AUG-2028 04:30:00.0000 ET, +1.2736026954574971e+08, -7.5044128504492074e+07, -3.2530592432285842e+07, +1.5611960264245182e+01, +2.2896008979166446e+01, +9.9247441830642789e+00
20-AUG-2028 04:40:00.0000 ET, +1.2736963584454925e+08, -7.5030390382176742e+07, -3.2524637361695185e+07, +1.5609035696412576e+01, +2.2897732020552777e+01, +9.9254910968479564e+00
20-AUG-2028 04:50:00.0000 ET, +1.2737900038853997e+08, -7.5016651226129070e+07, -3.2518681842996355e+07, +1.5606110901412821e+01, +2.2899454753602534e+01, +9.9262378769772450e+00
20-AUG-2028 05:00:00.0000 ET, +1.2738836317758553e+08, -7.5002911036534086e+07, -3.2512725876269545e+07, +1.5603185879282936e+01, +2.2901177178290254e+01, +9.9269845234411083e+00
20-AUG-2028 05:10:00.0000 ET, +1.2739772421154970e+08, -7.4989169813576803e+07, -3.2506769461594965e+07, +1.5600260630059939e+01, +2.2902899294590483e+01, +9.9277310362285043e+00
20-AUG-2028 05:20:00.0000 ET, +1.2740708349029620e+08, -7.4975427557442263e+07, -3.2500812599052809e+07, +1.5597335153780842e+01, +2.2904621102477755e+01, +9.9284774153284001e+00
20-AUG-2028 05:30:00.0000 ET, +1.2741644101368882e+08, -7.4961684268315509e+07, -3.2494855288723305e+07, +1.5594409450482674e+01, +2.2906342601926621e+01, +9.9292236607297628e+00
20-AUG-2028 05:40:00.0000 ET, +1.2742579678159139e+08, -7.4947939946381643e+07, -3.2488897530686677e+07, +1.5591483520202456e+01, +2.2908063792911641e+01, +9.9299697724215594e+00
20-AUG-2028 05:50:00.0000 ET, +1.2743515079386768e+08, -7.4934194591825724e+07, -3.2482939325023144e+07, +1.5588557362977223e+01, +2.2909784675407362e+01, +9.9307157503927606e+00
20-AUG-2028 06:00:00.0000 ET, +1.2744450305038157e+08, -7.4920448204832852e+07, -3.2476980671812952e+07, +1.5585630978843998e+01, +2.2911505249388334e+01, +9.9314615946323350e+00
20-AUG-2028 06:10:00.0000 ET, +1.2745385355099691e+08, -7.4906700785588160e+07, -3.2471021571136337e+07, +1.5582704367839828e+01, +2.2913225514829126e+01, +9.9322073051292534e+00
20-AUG-2028 06:20:00.0000 ET, +1.2746320229557763e+08, -7.4892952334276766e+07, -3.2465062023073547e+07, +1.5579777530001747e+01, +2.2914945471704289e+01, +9.9329528818724917e+00
20-AUG-2028 06:30:00.0000 ET, +1.2747254928398755e+08, -7.4879202851083830e+07, -3.2459102027704842e+07, +1.5576850465366801e+01, +2.2916665119988409e+01, +9.9336983248510240e+00
20-AUG-2028 06:40:00.0000 ET, +1.2748189451609071e+08, -7.4865452336194485e+07, -3.2453141585110478e+07, +1.5573923173972034e+01, +2.2918384459656050e+01, +9.9344436340538245e+00
20-AUG-2028 06:50:00.0000 ET, +1.2749123799175097e+08, -7.4851700789793968e+07, -3.2447180695370737e+07, +1.5570995655854494e+01, +2.2920103490681782e+01, +9.9351888094698744e+00
20-AUG-2028 07:00:00.0000 ET, +1.2750057971083239e+08, -7.4837948212067410e+07, -3.2441219358565874e+07, +1.5568067911051237e+01, +2.2921822213040183e+01, +9.9359338510881550e+00
20-AUG-2028 07:10:00.0000 ET, +1.2750991967319892e+08, -7.4824194603200078e+07, -3.2435257574776191e+07, +1.5565139939599323e+01, +2.2923540626705837e+01, +9.9366787588976440e+00
20-AUG-2028 07:20:00.0000 ET, +1.2751925787871458e+08, -7.4810439963377103e+07, -3.2429295344081961e+07, +1.5562211741535807e+01, +2.2925258731653322e+01, +9.9374235328873226e+00
20-AUG-2028 07:30:00.0000 ET, +1.2752859432724343e+08, -7.4796684292783827e+07, -3.2423332666563492e+07, +1.5559283316897751e+01, +2.2926976527857232e+01, +9.9381681730461775e+00
20-AUG-2028 07:40:00.0000 ET, +1.2753792901864956e+08, -7.4782927591605440e+07, -3.2417369542301074e+07, +1.5556354665722226e+01, +2.2928694015292152e+01, +9.9389126793631881e+00
20-AUG-2028 07:50:00.0000 ET, +1.2754726195279701e+08, -7.4769169860027239e+07, -3.2411405971375022e+07, +1.5553425788046308e+01, +2.2930411193932688e+01, +9.9396570518273482e+00
20-AUG-2028 08:00:00.0000 ET, +1.2755659312954992e+08, -7.4755411098234490e+07, -3.2405441953865655e+07, +1.5550496683907062e+01, +2.2932128063753421e+01, +9.9404012904276442e+00
20-AUG-2028 08:10:00.0000 ET, +1.2756592254877241e+08, -7.4741651306412503e+07, -3.2399477489853289e+07, +1.5547567353341563e+01, +2.2933844624728966e+01, +9.9411453951530628e+00
20-AUG-2028 08:20:00.0000 ET, +1.2757525021032865e+08, -7.4727890484746590e+07, -3.2393512579418249e+07, +1.5544637796386901e+01, +2.2935560876833922e+01, +9.9418893659925978e+00
20-AUG-2028 08:30:00.0000 ET, +1.2758457611408280e+08, -7.4714128633422077e+07, -3.2387547222640876e+07, +1.5541708013080152e+01, +2.2937276820042896e+01, +9.9426332029352409e+00
20-AUG-2028 08:40:00.0000 ET, +1.2759390025989908e+08, -7.4700365752624318e+07, -3.2381581419601511e+07, +1.5538778003458413e+01, +2.2938992454330496e+01, +9.9433769059699859e+00
20-AUG-2028 08:50:00.0000 ET, +1.2760322264764169e+08, -7.4686601842538670e+07, -3.2375615170380495e+07, +1.5535847767558764e+01, +2.2940707779671346e+01, +9.9441204750858265e+00
20-AUG-2028 09:00:00.0000 ET, +1.2761254327717490e+08, -7.4672836903350502e+07, -3.2369648475058194e+07, +1.5532917305418307e+01, +2.2942422796040056e+01, +9.9448639102717635e+00
20-AUG-2028 09:10:00.0000 ET, +1.2762186214836296e+08, -7.4659070935245216e+07, -3.2363681333714958e+07, +1.5529986617074135e+01, +2.2944137503411252e+01, +9.9456072115167942e+00
20-AUG-2028 09:20:00.0000 ET, +1.2763117926107016e+08, -7.4645303938408211e+07, -3.2357713746431161e+07, +1.5527055702563356e+01, +2.2945851901759557e+01, +9.9463503788099157e+00
20-AUG-2028 09:30:00.0000 ET, +1.2764049461516082e+08, -7.4631535913024917e+07, -3.2351745713287178e+07, +1.5524124561923070e+01, +2.2947565991059594e+01, +9.9470934121401324e+00
20-AUG-2028 09:40:00.0000 ET, +1.2764980821049926e+08, -7.4617766859280765e+07, -3.2345777234363388e+07, +1.5521193195190383e+01, +2.2949279771285997e+01, +9.9478363114964452e+00
20-AUG-2028 09:50:00.0000 ET, +1.2765912004694982e+08, -7.4603996777361184e+07, -3.2339808309740178e+07, +1.5518261602402410e+01, +2.2950993242413411e+01, +9.9485790768678601e+00
20-AUG-2028 10:00:00.0000 ET, +1.2766843012437694e+08, -7.4590225667451680e+07, -3.2333838939497948e+07, +1.5515329783596268e+01, +2.2952706404416464e+01, +9.9493217082433816e+00
20-AUG-2028 10:10:00.0000 ET, +1.2767773844264495e+08, -7.4576453529737711e+07, -3.2327869123717088e+07, +1.5512397738809069e+01, +2.2954419257269802e+01, +9.9500642056120174e+00
20-AUG-2028 10:20:00.0000 ET, +1.2768704500161831e+08, -7.4562680364404812e+07, -3.2321898862478018e+07, +1.5509465468077940e+01, +2.2956131800948064e+01, +9.9508065689627756e+00
20-AUG-2028 10:30:00.0000 ET, +1.2769634980116145e+08, -7.4548906171638444e+07, -3.2315928155861143e+07, +1.5506532971440000e+01, +2.2957844035425904e+01, +9.9515487982846675e+00
20-AUG-2028 10:40:00.0000 ET, +1.2770565284113887e+08, -7.4535130951624140e+07, -3.2309957003946878e+07, +1.5503600248932390e+01, +2.2959555960677971e+01, +9.9522908935667012e+00
20-AUG-2028 10:50:00.0000 ET, +1.2771495412141502e+08, -7.4521354704547465e+07, -3.2303985406815667e+07, +1.5500667300592228e+01, +2.2961267576678924e+01, +9.9530328547978968e+00
20-AUG-2028 11:00:00.0000 ET, +1.2772425364185442e+08, -7.4507577430593982e+07, -3.2298013364547938e+07, +1.5497734126456658e+01, +2.2962978883403419e+01, +9.9537746819672623e+00
20-AUG-2028 11:10:00.0000 ET, +1.2773355140232161e+08, -7.4493799129949242e+07, -3.2292040877224121e+07, +1.5494800726562813e+01, +2.2964689880826118e+01, +9.9545163750638164e+00
20-AUG-2028 11:20:00.0000 ET, +1.2774284740268114e+08, -7.4480019802798852e+07, -3.2286067944924679e+07, +1.5491867100947841e+01, +2.2966400568921689e+01, +9.9552579340765757e+00
20-AUG-2028 11:30:00.0000 ET, +1.2775214164279762e+08, -7.4466239449328408e+07, -3.2280094567730051e+07, +1.5488933249648889e+01, +2.2968110947664794e+01, +9.9559993589945606e+00
20-AUG-2028 11:40:00.0000 ET, +1.2776143412253560e+08, -7.4452458069723532e+07, -3.2274120745720707e+07, +1.5485999172703101e+01, +2.2969821017030110e+01, +9.9567406498067896e+00
20-AUG-2028 11:50:00.0000 ET, +1.2777072484175973e+08, -7.4438675664169848e+07, -3.2268146478977107e+07, +1.5483064870147627e+01, +2.2971530776992317e+01, +9.9574818065022868e+00
20-AUG-2028 12:00:00.0000 ET, +1.2778001380033466e+08, -7.4424892232853025e+07, -3.2262171767579727e+07, +1.5480130342019631e+01, +2.2973240227526091e+01, +9.9582228290700758e+00
20-AUG-2028 12:10:00.0000 ET, +1.2778930099812505e+08, -7.4411107775958702e+07, -3.2256196611609049e+07, +1.5477195588356265e+01, +2.2974949368606104e+01, +9.9589637174991772e+00
20-AUG-2028 12:20:00.0000 ET, +1.2779858643499558e+08, -7.4397322293672591e+07, -3.2250221011145558e+07, +1.5474260609194699e+01, +2.2976658200207059e+01, +9.9597044717786218e+00
20-AUG-2028 12:30:00.0000 ET, +1.2780787011081100e+08, -7.4383535786180362e+07, -3.2244244966269746e+07, +1.5471325404572092e+01, +2.2978366722303630e+01, +9.9604450918974354e+00
20-AUG-2028 12:40:00.0000 ET, +1.2781715202543598e+08, -7.4369748253667727e+07, -3.2238268477062114e+07, +1.5468389974525623e+01, +2.2980074934870522e+01, +9.9611855778446490e+00
20-AUG-2028 12:50:00.0000 ET, +1.2782643217873535e+08, -7.4355959696320429e+07, -3.2232291543603167e+07, +1.5465454319092455e+01, +2.2981782837882417e+01, +9.9619259296092917e+00
20-AUG-2028 13:00:00.0000 ET, +1.2783571057057384e+08, -7.4342170114324182e+07, -3.2226314165973425e+07, +1.5462518438309770e+01, +2.2983490431314031e+01, +9.9626661471803928e+00
20-AUG-2028 13:10:00.0000 ET, +1.2784498720081626e+08, -7.4328379507864773e+07, -3.2220336344253398e+07, +1.5459582332214742e+01, +2.2985197715140057e+01, +9.9634062305469921e+00
20-AUG-2028 13:20:00.0000 ET, +1.2785426206932744e+08, -7.4314587877127945e+07, -3.2214358078523606e+07, +1.5456646000844566e+01, +2.2986904689335201e+01, +9.9641461796981190e+00
20-AUG-2028 13:30:00.0000 ET, +1.2786353517597222e+08, -7.4300795222299501e+07, -3.2208379368864603e+07, +1.5453709444236415e+01, +2.2988611353874170e+01, +9.9648859946228185e+00
20-AUG-2028 13:40:00.0000 ET, +1.2787280652061547e+08, -7.4287001543565229e+07, -3.2202400215356912e+07, +1.5450772662427493e+01, +2.2990317708731684e+01, +9.9656256753101164e+00
20-AUG-2028 13:50:00.0000 ET, +1.2788207610312210e+08, -7.4273206841110975e+07, -3.2196420618081082e+07, +1.5447835655454980e+01, +2.2992023753882460e+01, +9.9663652217490633e+00
20-AUG-2028 14:00:00.0000 ET, +1.2789134392335701e+08, -7.4259411115122527e+07, -3.2190440577117663e+07, +1.5444898423356083e+01, +2.2993729489301213e+01, +9.9671046339286935e+00
20-AUG-2028 14:10:00.0000 ET, +1.2790060998118511e+08, -7.4245614365785763e+07, -3.2184460092547223e+07, +1.5441960966167995e+01, +2.2995434914962658e+01, +9.9678439118380560e+00
20-AUG-2028 14:20:00.0000 ET, +1.2790987427647138e+08, -7.4231816593286529e+07, -3.2178479164450314e+07, +1.5439023283927925e+01, +2.2997140030841543e+01, +9.9685830554661852e+00
20-AUG-2028 14:30:00.0000 ET, +1.2791913680908082e+08, -7.4218017797810704e+07, -3.2172497792907517e+07, +1.5436085376673079e+01, +2.2998844836912575e+01, +9.9693220648021335e+00
20-AUG-2028 14:40:00.0000 ET, +1.2792839757887839e+08, -7.4204217979544193e+07, -3.2166515977999412e+07, +1.5433147244440667e+01, +2.3000549333150502e+01, +9.9700609398349478e+00
20-AUG-2028 14:50:00.0000 ET, +1.2793765658572915e+08, -7.4190417138672888e+07, -3.2160533719806578e+07, +1.5430208887267904e+01, +2.3002253519530058e+01, +9.9707996805536734e+00
20-AUG-2028 15:00:00.0000 ET, +1.2794691382949814e+08, -7.4176615275382727e+07, -3.2154551018409614e+07, +1.5427270305192003e+01, +2.3003957396025982e+01, +9.9715382869473626e+00
20-AUG-2028 15:10:00.0000 ET, +1.2795616931005041e+08, -7.4162812389859661e+07, -3.2148567873889107e+07, +1.5424331498250192e+01, +2.3005660962613018e+01, +9.9722767590050641e+00
20-AUG-2028 15:20:00.0000 ET, +1.2796542302725108e+08, -7.4149008482289582e+07, -3.2142584286325675e+07, +1.5421392466479690e+01, +2.3007364219265909e+01, +9.9730150967158355e+00
20-AUG-2028 15:30:00.0000 ET, +1.2797467498096524e+08, -7.4135203552858517e+07, -3.2136600255799923e+07, +1.5418453209917729e+01, +2.3009067165959408e+01, +9.9737533000687257e+00
20-AUG-2028 15:40:00.0000 ET, +1.2798392517105803e+08, -7.4121397601752430e+07, -3.2130615782392468e+07, +1.5415513728601530e+01, +2.3010769802668275e+01, +9.9744913690527959e+00
20-AUG-2028 15:50:00.0000 ET, +1.2799317359739462e+08, -7.4107590629157320e+07, -3.2124630866183937e+07, +1.5412574022568343e+01, +2.3012472129367254e+01, +9.9752293036570965e+00
20-AUG-2028 16:00:00.0000 ET, +1.2800242025984016e+08, -7.4093782635259196e+07, -3.2118645507254958e+07, +1.5409634091855393e+01, +2.3014174146031117e+01, +9.9759671038706905e+00
20-AUG-2028 16:10:00.0000 ET, +1.2801166515825991e+08, -7.4079973620244086e+07, -3.2112659705686171e+07, +1.5406693936499924e+01, +2.3015875852634622e+01, +9.9767047696826374e+00
20-AUG-2028 16:20:00.0000 ET, +1.2802090829251905e+08, -7.4066163584298044e+07, -3.2106673461558219e+07, +1.5403753556539186e+01, +2.3017577249152538e+01, +9.9774423010820001e+00
20-AUG-2028 16:30:00.0000 ET, +1.2803014966248284e+08, -7.4052352527607143e+07, -3.2100686774951756e+07, +1.5400812952010424e+01, +2.3019278335559640e+01, +9.9781796980578399e+00
20-AUG-2028 16:40:00.0000 ET, +1.2803938926801656e+08, -7.4038540450357407e+07, -3.2094699645947438e+07, +1.5397872122950890e+01, +2.3020979111830691e+01, +9.9789169605992232e+00
20-AUG-2028 16:50:00.0000 ET, +1.2804862710898548e+08, -7.4024727352734968e+07, -3.2088712074625928e+07, +1.5394931069397838e+01, +2.3022679577940483e+01, +9.9796540886952148e+00
20-AUG-2028 17:00:00.0000 ET, +1.2805786318525495e+08, -7.4010913234925926e+07, -3.2082724061067894e+07, +1.5391989791388523e+01, +2.3024379733863785e+01, +9.9803910823348811e+00
20-AUG-2028 17:10:00.0000 ET, +1.2806709749669029e+08, -7.3997098097116381e+07, -3.2076735605354019e+07, +1.5389048288960213e+01, +2.3026079579575388e+01, +9.9811279415072924e+00
20-AUG-2028 17:20:00.0000 ET, +1.2807633004315682e+08, -7.3983281939492479e+07, -3.2070746707564980e+07, +1.5386106562150170e+01, +2.3027779115050080e+01, +9.9818646662015187e+00
20-AUG-2028 17:30:00.0000 ET, +1.2808556082451996e+08, -7.3969464762240365e+07, -3.2064757367781475e+07, +1.5383164610995658e+01, +2.3029478340262642e+01, +9.9826012564066335e+00
20-AUG-2028 17:40:00.0000 ET, +1.2809478984064515e+08, -7.3955646565546215e+07, -3.2058767586084194e+07, +1.5380222435533963e+01, +2.3031177255187885e+01, +9.9833377121117088e+00
20-AUG-2028 17:50:00.0000 ET, +1.2810401709139776e+08, -7.3941827349596202e+07, -3.2052777362553842e+07, +1.5377280035802348e+01, +2.3032875859800598e+01, +9.9840740333058218e+00
20-AUG-2028 18:00:00.0000 ET, +1.2811324257664326e+08, -7.3928007114576533e+07, -3.2046786697271131e+07, +1.5374337411838090e+01, +2.3034574154075585e+01, +9.9848102199780442e+00
20-AUG-2028 18:10:00.0000 ET, +1.2812246629624714e+08, -7.3914185860673383e+07, -3.2040795590316776e+07, +1.5371394563678482e+01, +2.3036272137987641e+01, +9.9855462721174586e+00
20-AUG-2028 18:20:00.0000 ET, +1.2813168825007485e+08, -7.3900363588073015e+07, -3.2034804041771501e+07, +1.5368451491360803e+01, +2.3037969811511587e+01, +9.9862821897131422e+00
20-AUG-2028 18:30:00.0000 ET, +1.2814090843799195e+08, -7.3886540296961650e+07, -3.2028812051716030e+07, +1.5365508194922338e+01, +2.3039667174622227e+01, +9.9870179727541757e+00
20-AUG-2028 18:40:00.0000 ET, +1.2815012685986394e+08, -7.3872715987525553e+07, -3.2022819620231103e+07, +1.5362564674400389e+01, +2.3041364227294380e+01, +9.9877536212296434e+00
20-AUG-2028 18:50:00.0000 ET, +1.2815934351555642e+08, -7.3858890659950987e+07, -3.2016826747397471e+07, +1.5359620929832245e+01, +2.3043060969502868e+01, +9.9884891351286260e+00
20-AUG-2028 19:00:00.0000 ET, +1.2816855840493494e+08, -7.3845064314424261e+07, -3.2010833433295872e+07, +1.5356676961255204e+01, +2.3044757401222505e+01, +9.9892245144402096e+00
20-AUG-2028 19:10:00.0000 ET, +1.2817777152786514e+08, -7.3831236951131627e+07, -3.2004839678007059e+07, +1.5353732768706578e+01, +2.3046453522428116e+01, +9.9899597591534821e+00
20-AUG-2028 19:20:00.0000 ET, +1.2818698288421260e+08, -7.3817408570259437e+07, -3.1998845481611811e+07, +1.5350788352223660e+01, +2.3048149333094536e+01, +9.9906948692575330e+00
20-AUG-2028 19:30:00.0000 ET, +1.2819619247384301e+08, -7.3803579171994030e+07, -3.1992850844190877e+07, +1.5347843711843772e+01, +2.3049844833196595e+01, +9.9914298447414485e+00
20-AUG-2028 19:40:00.0000 ET, +1.2820540029662205e+08, -7.3789748756521732e+07, -3.1986855765825044e+07, +1.5344898847604217e+01, +2.3051540022709123e+01, +9.9921646855943216e+00
20-AUG-2028 19:50:00.0000 ET, +1.2821460635241537e+08, -7.3775917324028894e+07, -3.1980860246595088e+07, +1.5341953759542317e+01, +2.3053234901606970e+01, +9.9928993918052456e+00
20-AUG-2028 20:00:00.0000 ET, +1.2822381064108872e+08, -7.3762084874701932e+07, -3.1974864286581811e+07, +1.5339008447695390e+01, +2.3054929469864970e+01, +9.9936339633633136e+00
20-AUG-2028 20:10:00.0000 ET, +1.2823301316250786e+08, -7.3748251408727199e+07, -3.1968867885865990e+07, +1.5336062912100754e+01, +2.3056623727457968e+01, +9.9943684002576241e+00
20-AUG-2028 20:20:00.0000 ET, +1.2824221391653851e+08, -7.3734416926291123e+07, -3.1962871044528432e+07, +1.5333117152795747e+01, +2.3058317674360818e+01, +9.9951027024772667e+00
20-AUG-2028 20:30:00.0000 ET, +1.2825141290304647e+08, -7.3720581427580103e+07, -3.1956873762649953e+07, +1.5330171169817683e+01, +2.3060011310548369e+01, +9.9958368700113471e+00
20-AUG-2028 20:40:00.0000 ET, +1.2826061012189756e+08, -7.3706744912780613e+07, -3.1950876040311359e+07, +1.5327224963203911e+01, +2.3061704635995479e+01, +9.9965709028489655e+00
20-AUG-2028 20:50:00.0000 ET, +1.2826980557295761e+08, -7.3692907382079080e+07, -3.1944877877593476e+07, +1.5324278532991757e+01, +2.3063397650677011e+01, +9.9973048009792187e+00
20-AUG-2028 21:00:00.0000 ET, +1.2827899925609246e+08, -7.3679068835661963e+07, -3.1938879274577130e+07, +1.5321331879218569e+01, +2.3065090354567818e+01, +9.9980385643912122e+00
20-AUG-2028 21:10:00.0000 ET, +1.2828819117116797e+08, -7.3665229273715749e+07, -3.1932880231343154e+07, +1.5318385001921683e+01, +2.3066782747642780e+01, +9.9987721930740516e+00
20-AUG-2028 21:20:00.0000 ET, +1.2829738131805006e+08, -7.3651388696426958e+07, -3.1926880747972384e+07, +1.5315437901138450e+01, +2.3068474829876752e+01, +9.9995056870168426e+00
20-AUG-2028 21:30:00.0000 ET, +1.2830656969660464e+08, -7.3637547103982061e+07, -3.1920880824545681e+07, +1.5312490576906217e+01, +2.3070166601244615e+01, +1.0000239046208689e+01
20-AUG-2028 21:40:00.0000 ET, +1.2831575630669767e+08, -7.3623704496567637e+07, -3.1914880461143892e+07, +1.5309543029262343e+01, +2.3071858061721244e+01, +1.0000972270638705e+01
20-AUG-2028 21:50:00.0000 ET, +1.2832494114819509e+08, -7.3609860874370188e+07, -3.1908879657847870e+07, +1.5306595258244180e+01, +2.3073549211281527e+01, +1.0001705360295999e+01
20-AUG-2028 22:00:00.0000 ET, +1.2833412422096288e+08, -7.3596016237576291e+07, -3.1902878414738491e+07, +1.5303647263889086e+01, +2.3075240049900334e+01, +1.0002438315169679e+01
20-AUG-2028 22:10:00.0000 ET, +1.2834330552486709e+08, -7.3582170586372495e+07, -3.1896876731896628e+07, +1.5300699046234433e+01, +2.3076930577552549e+01, +1.0003171135248865e+01
20-AUG-2028 22:20:00.0000 ET, +1.2835248505977371e+08, -7.3568323920945421e+07, -3.1890874609403152e+07, +1.5297750605317585e+01, +2.3078620794213080e+01, +1.0003903820522666e+01
