# Apophis->SpacecraftX in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
01-JUL-2028 21:00:00.0000 ET, -2.7749925232414534e+00, +8.8477470105121769e-01, +1.6029945908124408e+00, -9.7852828540578439e-06, +1.3919966198027973e-05, -2.4622741034523375e-05
01-JUL-2028 21:10:00.0000 ET, -2.7808236723658784e+00, +8.9311281565360945e-01, +1.5881972911340256e+00, -9.6518302251592806e-06, +1.3873687431372708e-05, -2.4701468914543882e-05
01-JUL-2028 21:20:00.0000 ET, -2.7865746591752338e+00, +9.0142305218178631e-01, +1.5733529749162891e+00, -9.5180758424381301e-06, +1.3827039618574373e-05, -2.4779462602366147e-05
01-JUL-2028 21:30:00.0000 ET, -2.7922453038131398e+00, +9.0970518969736824e-01, +1.5584620832766065e+00, -9.3840236396212683e-06, +1.3780024309588575e-05, -2.4856719956733018e-05
01-JUL-2028 21:40:00.0000 ET, -2.7978354287542602e+00, +9.1795900814592990e-01, +1.5435250586923759e+00, -9.2496774957578530e-06, +1.3732642965909342e-05, -2.4933238693898492e-05
01-JUL-2028 21:50:00.0000 ET, -2.8033448587968426e+00, +9.2618428834264899e-01, +1.5285423450217466e+00, -9.1150412953917938e-06, +1.3684897052558069e-05, -2.5009016541363589e-05
01-JUL-2028 22:00:00.0000 ET, -2.8087734210762627e+00, +9.3438081199023015e-01, +1.5135143874703769e+00, -8.9801189339228828e-06, +1.3636788046941079e-05, -2.5084051253321437e-05
01-JUL-2028 22:10:00.0000 ET, -2.8141209450681881e+00, +9.4254836168121603e-01, +1.4984416325839147e+00, -8.8449143248039678e-06, +1.3588317451112483e-05, -2.5158340632399439e-05
01-JUL-2028 22:20:00.0000 ET, -2.8193872625958218e+00, +9.5068672090730422e-01, +1.4833245282280925e+00, -8.7094313668832712e-06, +1.3539486737683975e-05, -2.5231882435308001e-05
01-JUL-2028 22:30:00.0000 ET, -2.8245722078265580e+00, +9.5879567404999433e-01, +1.4681635236023520e+00, -8.5736739266664483e-06, +1.3490297316687710e-05, -2.5304674311729318e-05
01-JUL-2028 22:40:00.0000 ET, -2.8296756173020259e+00, +9.6687500642847457e-01, +1.4529590691518690e+00, -8.4376461489367045e-06, +1.3440751071699150e-05, -2.5376714758691458e-05
01-JUL-2028 22:50:00.0000 ET, -2.8346973298997047e+00, +9.7492450423163657e-01, +1.4377116166840156e+00, -8.3013517527387315e-06, +1.3390849149566650e-05, -2.5448000970329507e-05
