# Sun->Jupiter Barycenter in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
13-DEC-2028 21:40:00.0000 ET, -7.9439990883431339e+08, -1.7715520717671555e+08, -5.6595315772482567e+07, +2.8124537081092660e+00, -1.1121292723355916e+01, -4.8353340882081319e+00
13-DEC-2028 21:50:00.0000 ET, -7.9439822132711089e+08, -1.7716187994455171e+08, -5.6598216970444553e+07, +2.8125702999403885e+00, -1.1121266730288939e+01, -4.8353257850412943e+00
13-DEC-2028 22:00:00.0000 ET, -7.9439653374995339e+08, -1.7716855269679171e+08, -5.6601118163424529e+07, +2.8126868915195344e+00, -1.1121240736241289e+01, -4.8353174814477757e+00
13-DEC-2028 22:10:00.0000 ET, -7.9439484610284114e+08, -1.7717522543343496e+08, -5.6604019351422206e+07, +2.8128034828466926e+00, -1.1121214741212963e+01, -4.8353091774275798e+00
13-DEC-2028 22:20:00.0000 ET, -7.9439315838577402e+08, -1.7718189815448096e+08, -5.6606920534437358e+07, +2.8129200739218532e+00, -1.1121188745203970e+01, -4.8353008729807039e+00
13-DEC-2028 22:30:00.0000 ET, -7.9439147059875238e+08, -1.7718857085992903e+08, -5.6609821712469704e+07, +2.8130366647450082e+00, -1.1121162748214307e+01, -4.8352925681071524e+00
13-DEC-2028 22:40:00.0000 ET, -7.9438978274177635e+08, -1.7719524354977861e+08, -5.6612722885519005e+07, +2.8131532553161471e+00, -1.1121136750243981e+01, -4.8352842628069252e+00
13-DEC-2028 22:50:00.0000 ET, -7.9438809481484616e+08, -1.7720191622402912e+08, -5.6615624053584985e+07, +2.8132698456352601e+00, -1.1121110751292994e+01, -4.8352759570800226e+00
13-DEC-2028 23:00:00.0000 ET, -7.9438640681796169e+08, -1.7720858888268000e+08, -5.6618525216667406e+07, +2.8133864357023382e+00, -1.1121084751361346e+01, -4.8352676509264461e+00
13-DEC-2028 23:10:00.0000 ET, -7.9438471875112331e+08, -1.7721526152573055e+08, -5.6621426374766015e+07, +2.8135030255173712e+00, -1.1121058750449041e+01, -4.8352593443461958e+00
13-DEC-2028 23:20:00.0000 ET, -7.9438303061433113e+08, -1.7722193415318033e+08, -5.6624327527880542e+07, +2.8136196150803499e+00, -1.1121032748556082e+01, -4.8352510373392743e+00
13-DEC-2028 23:30:00.0000 ET, -7.9438134240758526e+08, -1.7722860676502866e+08, -5.6627228676010728e+07, +2.8137362043912635e+00, -1.1121006745682472e+01, -4.8352427299056790e+00
13-DEC-2028 23:40:00.0000 ET, -7.9437965413088596e+08, -1.7723527936127496e+08, -5.6630129819156349e+07, +2.8138527934501045e+00, -1.1120980741828213e+01, -4.8352344220454153e+00
13-DEC-2028 23:50:00.0000 ET, -7.9437796578423333e+08, -1.7724195194191864e+08, -5.6633030957317099e+07, +2.8139693822568623e+00, -1.1120954736993305e+01, -4.8352261137584813e+00
14-DEC-2028 00:00:00.0000 ET, -7.9437627736762726e+08, -1.7724862450695914e+08, -5.6635932090492763e+07, +2.8140859708115271e+00, -1.1120928731177756e+01, -4.8352178050448771e+00
14-DEC-2028 00:10:00.0000 ET, -7.9437458888106835e+08, -1.7725529705639586e+08, -5.6638833218683071e+07, +2.8142025591140891e+00, -1.1120902724381562e+01, -4.8352094959046070e+00
14-DEC-2028 00:20:00.0000 ET, -7.9437290032455635e+08, -1.7726196959022820e+08, -5.6641734341887772e+07, +2.8143191471645395e+00, -1.1120876716604734e+01, -4.8352011863376676e+00
14-DEC-2028 00:30:00.0000 ET, -7.9437121169809175e+08, -1.7726864210845557e+08, -5.6644635460106589e+07, +2.8144357349628675e+00, -1.1120850707847268e+01, -4.8351928763440633e+00
14-DEC-2028 00:40:00.0000 ET, -7.9436952300167453e+08, -1.7727531461107743e+08, -5.6647536573339291e+07, +2.8145523225090643e+00, -1.1120824698109168e+01, -4.8351845659237931e+00
14-DEC-2028 00:50:00.0000 ET, -7.9436783423530471e+08, -1.7728198709809312e+08, -5.6650437681585610e+07, +2.8146689098031206e+00, -1.1120798687390439e+01, -4.8351762550768589e+00
14-DEC-2028 01:00:00.0000 ET, -7.9436614539898276e+08, -1.7728865956950209e+08, -5.6653338784845307e+07, +2.8147854968450265e+00, -1.1120772675691079e+01, -4.8351679438032615e+00
14-DEC-2028 01:10:00.0000 ET, -7.9436445649270856e+08, -1.7729533202530375e+08, -5.6656239883118093e+07, +2.8149020836347720e+00, -1.1120746663011094e+01, -4.8351596321030010e+00
14-DEC-2028 01:20:00.0000 ET, -7.9436276751648247e+08, -1.7730200446549752e+08, -5.6659140976403736e+07, +2.8150186701723476e+00, -1.1120720649350487e+01, -4.8351513199760792e+00
14-DEC-2028 01:30:00.0000 ET, -7.9436107847030449e+08, -1.7730867689008278e+08, -5.6662042064701974e+07, +2.8151352564577445e+00, -1.1120694634709260e+01, -4.8351430074224959e+00
14-DEC-2028 01:40:00.0000 ET, -7.9435938935417473e+08, -1.7731534929905897e+08, -5.6664943148012564e+07, +2.8152518424909521e+00, -1.1120668619087414e+01, -4.8351346944422531e+00
14-DEC-2028 01:50:00.0000 ET, -7.9435770016809356e+08, -1.7732202169242552e+08, -5.6667844226335220e+07, +2.8153684282719613e+00, -1.1120642602484955e+01, -4.8351263810353515e+00
14-DEC-2028 02:00:00.0000 ET, -7.9435601091206086e+08, -1.7732869407018176e+08, -5.6670745299669720e+07, +2.8154850138007625e+00, -1.1120616584901878e+01, -4.8351180672017913e+00
14-DEC-2028 02:10:00.0000 ET, -7.9435432158607697e+08, -1.7733536643232718e+08, -5.6673646368015781e+07, +2.8156015990773460e+00, -1.1120590566338196e+01, -4.8351097529415750e+00
14-DEC-2028 02:20:00.0000 ET, -7.9435263219014204e+08, -1.7734203877886117e+08, -5.6676547431373164e+07, +2.8157181841017023e+00, -1.1120564546793906e+01, -4.8351014382547008e+00
14-DEC-2028 02:30:00.0000 ET, -7.9435094272425616e+08, -1.7734871110978314e+08, -5.6679448489741601e+07, +2.8158347688738217e+00, -1.1120538526269010e+01, -4.8350931231411725e+00
14-DEC-2028 02:40:00.0000 ET, -7.9434925318841934e+08, -1.7735538342509249e+08, -5.6682349543120846e+07, +2.8159513533936948e+00, -1.1120512504763511e+01, -4.8350848076009880e+00
14-DEC-2028 02:50:00.0000 ET, -7.9434756358263206e+08, -1.7736205572478864e+08, -5.6685250591510639e+07, +2.8160679376613111e+00, -1.1120486482277414e+01, -4.8350764916341520e+00
14-DEC-2028 03:00:00.0000 ET, -7.9434587390689433e+08, -1.7736872800887105e+08, -5.6688151634910725e+07, +2.8161845216766621e+00, -1.1120460458810721e+01, -4.8350681752406617e+00
14-DEC-2028 03:10:00.0000 ET, -7.9434418416120613e+08, -1.7737540027733904e+08, -5.6691052673320837e+07, +2.8163011054397376e+00, -1.1120434434363434e+01, -4.8350598584205207e+00
14-DEC-2028 03:20:00.0000 ET, -7.9434249434556770e+08, -1.7738207253019208e+08, -5.6693953706740744e+07, +2.8164176889505290e+00, -1.1120408408935553e+01, -4.8350515411737272e+00
14-DEC-2028 03:30:00.0000 ET, -7.9434080445997953e+08, -1.7738874476742956e+08, -5.6696854735170163e+07, +2.8165342722090259e+00, -1.1120382382527083e+01, -4.8350432235002838e+00
14-DEC-2028 03:40:00.0000 ET, -7.9433911450444126e+08, -1.7739541698905089e+08, -5.6699755758608863e+07, +2.8166508552152179e+00, -1.1120356355138028e+01, -4.8350349054001933e+00
14-DEC-2028 03:50:00.0000 ET, -7.9433742447895324e+08, -1.7740208919505551e+08, -5.6702656777056560e+07, +2.8167674379690966e+00, -1.1120330326768389e+01, -4.8350265868734530e+00
14-DEC-2028 04:00:00.0000 ET, -7.9433573438351572e+08, -1.7740876138544285e+08, -5.6705557790513024e+07, +2.8168840204706518e+00, -1.1120304297418167e+01, -4.8350182679200655e+00
14-DEC-2028 04:10:00.0000 ET, -7.9433404421812880e+08, -1.7741543356021222e+08, -5.6708458798977971e+07, +2.8170006027198742e+00, -1.1120278267087368e+01, -4.8350099485400317e+00
14-DEC-2028 04:20:00.0000 ET, -7.9433235398279250e+08, -1.7742210571936312e+08, -5.6711359802451178e+07, +2.8171171847167535e+00, -1.1120252235775991e+01, -4.8350016287333517e+00
14-DEC-2028 04:30:00.0000 ET, -7.9433066367750728e+08, -1.7742877786289498e+08, -5.6714260800932370e+07, +2.8172337664612819e+00, -1.1120226203484046e+01, -4.8349933085000281e+00
14-DEC-2028 04:40:00.0000 ET, -7.9432897330227280e+08, -1.7743544999080712e+08, -5.6717161794421300e+07, +2.8173503479534481e+00, -1.1120200170211524e+01, -4.8349849878400608e+00
14-DEC-2028 04:50:00.0000 ET, -7.9432728285708976e+08, -1.7744212210309905e+08, -5.6720062782917701e+07, +2.8174669291932433e+00, -1.1120174135958438e+01, -4.8349766667534499e+00
14-DEC-2028 05:00:00.0000 ET, -7.9432559234195781e+08, -1.7744879419977006e+08, -5.6722963766421318e+07, +2.8175835101806568e+00, -1.1120148100724785e+01, -4.8349683452401973e+00
14-DEC-2028 05:10:00.0000 ET, -7.9432390175687742e+08, -1.7745546628081971e+08, -5.6725864744931899e+07, +2.8177000909156802e+00, -1.1120122064510571e+01, -4.8349600233003027e+00
14-DEC-2028 05:20:00.0000 ET, -7.9432221110184872e+08, -1.7746213834624729e+08, -5.6728765718449190e+07, +2.8178166713983037e+00, -1.1120096027315792e+01, -4.8349517009337699e+00
14-DEC-2028 05:30:00.0000 ET, -7.9432052037687194e+08, -1.7746881039605230e+08, -5.6731666686972938e+07, +2.8179332516285172e+00, -1.1120069989140459e+01, -4.8349433781405962e+00
14-DEC-2028 05:40:00.0000 ET, -7.9431882958194685e+08, -1.7747548243023407e+08, -5.6734567650502868e+07, +2.8180498316063116e+00, -1.1120043949984570e+01, -4.8349350549207850e+00
14-DEC-2028 05:50:00.0000 ET, -7.9431713871707392e+08, -1.7748215444879207e+08, -5.6737468609038755e+07, +2.8181664113316778e+00, -1.1120017909848132e+01, -4.8349267312743356e+00
14-DEC-2028 06:00:00.0000 ET, -7.9431544778225338e+08, -1.7748882645172572e+08, -5.6740369562580317e+07, +2.8182829908046050e+00, -1.1119991868731141e+01, -4.8349184072012505e+00
14-DEC-2028 06:10:00.0000 ET, -7.9431375677748501e+08, -1.7749549843903434e+08, -5.6743270511127315e+07, +2.8183995700250839e+00, -1.1119965826633601e+01, -4.8349100827015290e+00
14-DEC-2028 06:20:00.0000 ET, -7.9431206570276940e+08, -1.7750217041071746e+08, -5.6746171454679482e+07, +2.8185161489931048e+00, -1.1119939783555520e+01, -4.8349017577751736e+00
14-DEC-2028 06:30:00.0000 ET, -7.9431037455810642e+08, -1.7750884236677441e+08, -5.6749072393236563e+07, +2.8186327277086591e+00, -1.1119913739496894e+01, -4.8348934324221844e+00
14-DEC-2028 06:40:00.0000 ET, -7.9430868334349620e+08, -1.7751551430720466e+08, -5.6751973326798290e+07, +2.8187493061717364e+00, -1.1119887694457733e+01, -4.8348851066425622e+00
14-DEC-2028 06:50:00.0000 ET, -7.9430699205893886e+08, -1.7752218623200756e+08, -5.6754874255364433e+07, +2.8188658843823271e+00, -1.1119861648438032e+01, -4.8348767804363071e+00
14-DEC-2028 07:00:00.0000 ET, -7.9430530070443487e+08, -1.7752885814118257e+08, -5.6757775178934731e+07, +2.8189824623404216e+00, -1.1119835601437797e+01, -4.8348684538034217e+00
14-DEC-2028 07:10:00.0000 ET, -7.9430360927998424e+08, -1.7753553003472909e+08, -5.6760676097508915e+07, +2.8190990400460105e+00, -1.1119809553457033e+01, -4.8348601267439051e+00
14-DEC-2028 07:20:00.0000 ET, -7.9430191778558695e+08, -1.7754220191264656e+08, -5.6763577011086740e+07, +2.8192156174990841e+00, -1.1119783504495739e+01, -4.8348517992577600e+00
14-DEC-2028 07:30:00.0000 ET, -7.9430022622124326e+08, -1.7754887377493429e+08, -5.6766477919667944e+07, +2.8193321946996330e+00, -1.1119757454553918e+01, -4.8348434713449864e+00
14-DEC-2028 07:40:00.0000 ET, -7.9429853458695340e+08, -1.7755554562159178e+08, -5.6769378823252276e+07, +2.8194487716476475e+00, -1.1119731403631576e+01, -4.8348351430055851e+00
14-DEC-2028 07:50:00.0000 ET, -7.9429684288271737e+08, -1.7756221745261848e+08, -5.6772279721839465e+07, +2.8195653483431169e+00, -1.1119705351728710e+01, -4.8348268142395590e+00
14-DEC-2028 08:00:00.0000 ET, -7.9429515110853541e+08, -1.7756888926801366e+08, -5.6775180615429267e+07, +2.8196819247860341e+00, -1.1119679298845325e+01, -4.8348184850469060e+00
14-DEC-2028 08:10:00.0000 ET, -7.9429345926440763e+08, -1.7757556106777689e+08, -5.6778081504021429e+07, +2.8197985009763871e+00, -1.1119653244981428e+01, -4.8348101554276264e+00
14-DEC-2028 08:20:00.0000 ET, -7.9429176735033441e+08, -1.7758223285190746e+08, -5.6780982387615696e+07, +2.8199150769141679e+00, -1.1119627190137017e+01, -4.8348018253817253e+00
14-DEC-2028 08:30:00.0000 ET, -7.9429007536631536e+08, -1.7758890462040484e+08, -5.6783883266211808e+07, +2.8200316525993654e+00, -1.1119601134312095e+01, -4.8347934949092002e+00
14-DEC-2028 08:40:00.0000 ET, -7.9428838331235123e+08, -1.7759557637326843e+08, -5.6786784139809504e+07, +2.8201482280319716e+00, -1.1119575077506665e+01, -4.8347851640100536e+00
14-DEC-2028 08:50:00.0000 ET, -7.9428669118844187e+08, -1.7760224811049765e+08, -5.6789685008408539e+07, +2.8202648032119755e+00, -1.1119549019720731e+01, -4.8347768326842848e+00
14-DEC-2028 09:00:00.0000 ET, -7.9428499899458730e+08, -1.7760891983209190e+08, -5.6792585872008644e+07, +2.8203813781393685e+00, -1.1119522960954294e+01, -4.8347685009318973e+00
14-DEC-2028 09:10:00.0000 ET, -7.9428330673078811e+08, -1.7761559153805062e+08, -5.6795486730609566e+07, +2.8204979528141405e+00, -1.1119496901207357e+01, -4.8347601687528892e+00
14-DEC-2028 09:20:00.0000 ET, -7.9428161439704406e+08, -1.7762226322837317e+08, -5.6798387584211059e+07, +2.8206145272362826e+00, -1.1119470840479925e+01, -4.8347518361472632e+00
14-DEC-2028 09:30:00.0000 ET, -7.9427992199335551e+08, -1.7762893490305901e+08, -5.6801288432812862e+07, +2.8207311014057841e+00, -1.1119444778771996e+01, -4.8347435031150194e+00
14-DEC-2028 09:40:00.0000 ET, -7.9427822951972246e+08, -1.7763560656210750e+08, -5.6804189276414707e+07, +2.8208476753226361e+00, -1.1119418716083574e+01, -4.8347351696561587e+00
14-DEC-2028 09:50:00.0000 ET, -7.9427653697614515e+08, -1.7764227820551810e+08, -5.6807090115016356e+07, +2.8209642489868281e+00, -1.1119392652414664e+01, -4.8347268357706836e+00
14-DEC-2028 10:00:00.0000 ET, -7.9427484436262369e+08, -1.7764894983329019e+08, -5.6809990948617548e+07, +2.8210808223983519e+00, -1.1119366587765271e+01, -4.8347185014585934e+00
14-DEC-2028 10:10:00.0000 ET, -7.9427315167915833e+08, -1.7765562144542319e+08, -5.6812891777218029e+07, +2.8211973955571974e+00, -1.1119340522135388e+01, -4.8347101667198880e+00
14-DEC-2028 10:20:00.0000 ET, -7.9427145892574918e+08, -1.7766229304191658e+08, -5.6815792600817531e+07, +2.8213139684633548e+00, -1.1119314455525030e+01, -4.8347018315545709e+00
14-DEC-2028 10:30:00.0000 ET, -7.9426976610239613e+08, -1.7766896462276965e+08, -5.6818693419415809e+07, +2.8214305411168144e+00, -1.1119288387934187e+01, -4.8346934959626422e+00
14-DEC-2028 10:40:00.0000 ET, -7.9426807320909977e+08, -1.7767563618798187e+08, -5.6821594233012602e+07, +2.8215471135175672e+00, -1.1119262319362873e+01, -4.8346851599441010e+00
14-DEC-2028 10:50:00.0000 ET, -7.9426638024585998e+08, -1.7768230773755270e+08, -5.6824495041607656e+07, +2.8216636856656026e+00, -1.1119236249811083e+01, -4.8346768234989508e+00
14-DEC-2028 11:00:00.0000 ET, -7.9426468721267712e+08, -1.7768897927148148e+08, -5.6827395845200717e+07, +2.8217802575609112e+00, -1.1119210179278822e+01, -4.8346684866271898e+00
14-DEC-2028 11:10:00.0000 ET, -7.9426299410955095e+08, -1.7769565078976762e+08, -5.6830296643791519e+07, +2.8218968292034847e+00, -1.1119184107766094e+01, -4.8346601493288217e+00
14-DEC-2028 11:20:00.0000 ET, -7.9426130093648195e+08, -1.7770232229241058e+08, -5.6833197437379815e+07, +2.8220134005933124e+00, -1.1119158035272900e+01, -4.8346518116038455e+00
14-DEC-2028 11:30:00.0000 ET, -7.9425960769347024e+08, -1.7770899377940977e+08, -5.6836098225965366e+07, +2.8221299717303845e+00, -1.1119131961799246e+01, -4.8346434734522621e+00
14-DEC-2028 11:40:00.0000 ET, -7.9425791438051593e+08, -1.7771566525076455e+08, -5.6838999009547882e+07, +2.8222465426146917e+00, -1.1119105887345128e+01, -4.8346351348740741e+00
14-DEC-2028 11:50:00.0000 ET, -7.9425622099761927e+08, -1.7772233670647436e+08, -5.6841899788127124e+07, +2.8223631132462241e+00, -1.1119079811910554e+01, -4.8346267958692817e+00
14-DEC-2028 12:00:00.0000 ET, -7.9425452754478025e+08, -1.7772900814653865e+08, -5.6844800561702833e+07, +2.8224796836249735e+00, -1.1119053735495523e+01, -4.8346184564378847e+00
14-DEC-2028 12:10:00.0000 ET, -7.9425283402199888e+08, -1.7773567957095680e+08, -5.6847701330274761e+07, +2.8225962537509286e+00, -1.1119027658100041e+01, -4.8346101165798849e+00
14-DEC-2028 12:20:00.0000 ET, -7.9425114042927575e+08, -1.7774235097972816e+08, -5.6850602093842648e+07, +2.8227128236240806e+00, -1.1119001579724111e+01, -4.8346017762952833e+00
14-DEC-2028 12:30:00.0000 ET, -7.9424944676661062e+08, -1.7774902237285224e+08, -5.6853502852406234e+07, +2.8228293932444202e+00, -1.1118975500367732e+01, -4.8345934355840798e+00
14-DEC-2028 12:40:00.0000 ET, -7.9424775303400385e+08, -1.7775569375032839e+08, -5.6856403605965264e+07, +2.8229459626119366e+00, -1.1118949420030908e+01, -4.8345850944462780e+00
14-DEC-2028 12:50:00.0000 ET, -7.9424605923145556e+08, -1.7776236511215609e+08, -5.6859304354519486e+07, +2.8230625317266216e+00, -1.1118923338713646e+01, -4.8345767528818744e+00
14-DEC-2028 13:00:00.0000 ET, -7.9424436535896587e+08, -1.7776903645833468e+08, -5.6862205098068632e+07, +2.8231791005884648e+00, -1.1118897256415943e+01, -4.8345684108908751e+00
14-DEC-2028 13:10:00.0000 ET, -7.9424267141653490e+08, -1.7777570778886360e+08, -5.6865105836612470e+07, +2.8232956691974573e+00, -1.1118871173137805e+01, -4.8345600684732766e+00
14-DEC-2028 13:20:00.0000 ET, -7.9424097740416300e+08, -1.7778237910374221e+08, -5.6868006570150726e+07, +2.8234122375535882e+00, -1.1118845088879231e+01, -4.8345517256290815e+00
14-DEC-2028 13:30:00.0000 ET, -7.9423928332184982e+08, -1.7778905040297005e+08, -5.6870907298683137e+07, +2.8235288056568488e+00, -1.1118819003640228e+01, -4.8345433823582908e+00
14-DEC-2028 13:40:00.0000 ET, -7.9423758916959620e+08, -1.7779572168654642e+08, -5.6873808022209458e+07, +2.8236453735072300e+00, -1.1118792917420794e+01, -4.8345350386609072e+00
14-DEC-2028 13:50:00.0000 ET, -7.9423589494740176e+08, -1.7780239295447075e+08, -5.6876708740729444e+07, +2.8237619411047206e+00, -1.1118766830220936e+01, -4.8345266945369278e+00
14-DEC-2028 14:00:00.0000 ET, -7.9423420065526688e+08, -1.7780906420674250e+08, -5.6879609454242826e+07, +2.8238785084493130e+00, -1.1118740742040654e+01, -4.8345183499863564e+00
14-DEC-2028 14:10:00.0000 ET, -7.9423250629319167e+08, -1.7781573544336101e+08, -5.6882510162749343e+07, +2.8239950755409962e+00, -1.1118714652879952e+01, -4.8345100050091920e+00
14-DEC-2028 14:20:00.0000 ET, -7.9423081186117625e+08, -1.7782240666432574e+08, -5.6885410866248749e+07, +2.8241116423797608e+00, -1.1118688562738832e+01, -4.8345016596054382e+00
14-DEC-2028 14:30:00.0000 ET, -7.9422911735922086e+08, -1.7782907786963612e+08, -5.6888311564740784e+07, +2.8242282089655979e+00, -1.1118662471617299e+01, -4.8344933137750923e+00
14-DEC-2028 14:40:00.0000 ET, -7.9422742278732550e+08, -1.7783574905929151e+08, -5.6891212258225195e+07, +2.8243447752984974e+00, -1.1118636379515349e+01, -4.8344849675181596e+00
14-DEC-2028 14:50:00.0000 ET, -7.9422572814549053e+08, -1.7784242023329133e+08, -5.6894112946701728e+07, +2.8244613413784494e+00, -1.1118610286432995e+01, -4.8344766208346384e+00
14-DEC-2028 15:00:00.0000 ET, -7.9422403343371594e+08, -1.7784909139163500e+08, -5.6897013630170114e+07, +2.8245779072054447e+00, -1.1118584192370228e+01, -4.8344682737245286e+00
14-DEC-2028 15:10:00.0000 ET, -7.9422233865200186e+08, -1.7785576253432196e+08, -5.6899914308630101e+07, +2.8246944727794734e+00, -1.1118558097327059e+01, -4.8344599261878320e+00
14-DEC-2028 15:20:00.0000 ET, -7.9422064380034876e+08, -1.7786243366135159e+08, -5.6902814982081443e+07, +2.8248110381005267e+00, -1.1118532001303489e+01, -4.8344515782245514e+00
14-DEC-2028 15:30:00.0000 ET, -7.9421894887875617e+08, -1.7786910477272332e+08, -5.6905715650523886e+07, +2.8249276031685939e+00, -1.1118505904299518e+01, -4.8344432298346858e+00
14-DEC-2028 15:40:00.0000 ET, -7.9421725388722479e+08, -1.7787577586843657e+08, -5.6908616313957170e+07, +2.8250441679836662e+00, -1.1118479806315150e+01, -4.8344348810182352e+00
14-DEC-2028 15:50:00.0000 ET, -7.9421555882575476e+08, -1.7788244694849074e+08, -5.6911516972381033e+07, +2.8251607325457342e+00, -1.1118453707350390e+01, -4.8344265317752031e+00
14-DEC-2028 16:00:00.0000 ET, -7.9421386369434583e+08, -1.7788911801288521e+08, -5.6914417625795208e+07, +2.8252772968547872e+00, -1.1118427607405238e+01, -4.8344181821055905e+00
14-DEC-2028 16:10:00.0000 ET, -7.9421216849299860e+08, -1.7789578906161943e+08, -5.6917318274199471e+07, +2.8253938609108165e+00, -1.1118401506479698e+01, -4.8344098320093947e+00
14-DEC-2028 16:20:00.0000 ET, -7.9421047322171283e+08, -1.7790246009469277e+08, -5.6920218917593539e+07, +2.8255104247138125e+00, -1.1118375404573772e+01, -4.8344014814866201e+00
14-DEC-2028 16:30:00.0000 ET, -7.9420877788048887e+08, -1.7790913111210471e+08, -5.6923119555977166e+07, +2.8256269882637652e+00, -1.1118349301687463e+01, -4.8343931305372649e+00
14-DEC-2028 16:40:00.0000 ET, -7.9420708246932697e+08, -1.7791580211385459e+08, -5.6926020189350091e+07, +2.8257435515606648e+00, -1.1118323197820771e+01, -4.8343847791613328e+00
14-DEC-2028 16:50:00.0000 ET, -7.9420538698822713e+08, -1.7792247309994188e+08, -5.6928920817712076e+07, +2.8258601146045024e+00, -1.1118297092973702e+01, -4.8343764273588237e+00
14-DEC-2028 17:00:00.0000 ET, -7.9420369143718946e+08, -1.7792914407036600e+08, -5.6931821441062838e+07, +2.8259766773952677e+00, -1.1118270987146259e+01, -4.8343680751297384e+00
14-DEC-2028 17:10:00.0000 ET, -7.9420199581621432e+08, -1.7793581502512625e+08, -5.6934722059402145e+07, +2.8260932399329519e+00, -1.1118244880338443e+01, -4.8343597224740771e+00
14-DEC-2028 17:20:00.0000 ET, -7.9420030012530160e+08, -1.7794248596422216e+08, -5.6937622672729723e+07, +2.8262098022175453e+00, -1.1118218772550254e+01, -4.8343513693918414e+00
14-DEC-2028 17:30:00.0000 ET, -7.9419860436445177e+08, -1.7794915688765314e+08, -5.6940523281045333e+07, +2.8263263642490375e+00, -1.1118192663781702e+01, -4.8343430158830332e+00
14-DEC-2028 17:40:00.0000 ET, -7.9419690853366470e+08, -1.7795582779541853e+08, -5.6943423884348698e+07, +2.8264429260274193e+00, -1.1118166554032785e+01, -4.8343346619476506e+00
14-DEC-2028 17:50:00.0000 ET, -7.9419521263294053e+08, -1.7796249868751779e+08, -5.6946324482639581e+07, +2.8265594875526814e+00, -1.1118140443303504e+01, -4.8343263075856973e+00
14-DEC-2028 18:00:00.0000 ET, -7.9419351666227961e+08, -1.7796916956395027e+08, -5.6949225075917713e+07, +2.8266760488248139e+00, -1.1118114331593866e+01, -4.8343179527971731e+00
14-DEC-2028 18:10:00.0000 ET, -7.9419182062168205e+08, -1.7797584042471552e+08, -5.6952125664182849e+07, +2.8267926098438081e+00, -1.1118088218903871e+01, -4.8343095975820791e+00
14-DEC-2028 18:20:00.0000 ET, -7.9419012451114798e+08, -1.7798251126981279e+08, -5.6955026247434735e+07, +2.8269091706096527e+00, -1.1118062105233518e+01, -4.8343012419404170e+00
14-DEC-2028 18:30:00.0000 ET, -7.9418842833067739e+08, -1.7798918209924158e+08, -5.6957926825673088e+07, +2.8270257311223395e+00, -1.1118035990582818e+01, -4.8342928858721859e+00
14-DEC-2028 18:40:00.0000 ET, -7.9418673208027041e+08, -1.7799585291300130e+08, -5.6960827398897685e+07, +2.8271422913818580e+00, -1.1118009874951769e+01, -4.8342845293773884e+00
14-DEC-2028 18:50:00.0000 ET, -7.9418503575992763e+08, -1.7800252371109134e+08, -5.6963727967108265e+07, +2.8272588513881991e+00, -1.1117983758340371e+01, -4.8342761724560246e+00
14-DEC-2028 19:00:00.0000 ET, -7.9418333936964893e+08, -1.7800919449351108e+08, -5.6966628530304559e+07, +2.8273754111413538e+00, -1.1117957640748632e+01, -4.8342678151080944e+00
14-DEC-2028 19:10:00.0000 ET, -7.9418164290943432e+08, -1.7801586526026005e+08, -5.6969529088486306e+07, +2.8274919706413111e+00, -1.1117931522176551e+01, -4.8342594573336015e+00
14-DEC-2028 19:20:00.0000 ET, -7.9417994637928414e+08, -1.7802253601133752e+08, -5.6972429641653262e+07, +2.8276085298880624e+00, -1.1117905402624134e+01, -4.8342510991325449e+00
14-DEC-2028 19:30:00.0000 ET, -7.9417824977919865e+08, -1.7802920674674299e+08, -5.6975330189805187e+07, +2.8277250888815981e+00, -1.1117879282091382e+01, -4.8342427405049255e+00
14-DEC-2028 19:40:00.0000 ET, -7.9417655310917759e+08, -1.7803587746647584e+08, -5.6978230732941791e+07, +2.8278416476219079e+00, -1.1117853160578296e+01, -4.8342343814507442e+00
14-DEC-2028 19:50:00.0000 ET, -7.9417485636922145e+08, -1.7804254817053550e+08, -5.6981131271062836e+07, +2.8279582061089830e+00, -1.1117827038084878e+01, -4.8342260219700028e+00
14-DEC-2028 20:00:00.0000 ET, -7.9417315955933034e+08, -1.7804921885892135e+08, -5.6984031804168068e+07, +2.8280747643428135e+00, -1.1117800914611136e+01, -4.8342176620627031e+00
14-DEC-2028 20:10:00.0000 ET, -7.9417146267950439e+08, -1.7805588953163281e+08, -5.6986932332257234e+07, +2.8281913223233892e+00, -1.1117774790157068e+01, -4.8342093017288423e+00
14-DEC-2028 20:20:00.0000 ET, -7.9416976572974360e+08, -1.7806256018866932e+08, -5.6989832855330057e+07, +2.8283078800507018e+00, -1.1117748664722679e+01, -4.8342009409684259e+00
14-DEC-2028 20:30:00.0000 ET, -7.9416806871004832e+08, -1.7806923083003029e+08, -5.6992733373386301e+07, +2.8284244375247405e+00, -1.1117722538307971e+01, -4.8341925797814511e+00
14-DEC-2028 20:40:00.0000 ET, -7.9416637162041855e+08, -1.7807590145571512e+08, -5.6995633886425704e+07, +2.8285409947454969e+00, -1.1117696410912943e+01, -4.8341842181679207e+00
14-DEC-2028 20:50:00.0000 ET, -7.9416467446085477e+08, -1.7808257206572318e+08, -5.6998534394448020e+07, +2.8286575517129600e+00, -1.1117670282537604e+01, -4.8341758561278363e+00
