# Apophis->SpacecraftY in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
01-JUL-2028 17:10:00.0000 ET, -8.6425909926226152e-01, +4.9432501830798403e-01, -7.3306922376379979e-02, +2.2520088635401296e-05, +7.4357703110592783e-06, -5.2103884221888098e-05
01-JUL-2028 17:20:00.0000 ET, -8.5028150659505042e-01, +4.9851623679120138e-01, -1.0452434182365047e-01, +2.4073279660452783e-05, +6.5304794025970685e-06, -5.1944146057873942e-05
01-JUL-2028 17:30:00.0000 ET, -8.3536970777257469e-01, +5.0215624795751712e-01, -1.3562762197942013e-01, +2.5633743906640190e-05, +5.5984638495719220e-06, -5.1723029966251925e-05
01-JUL-2028 17:40:00.0000 ET, -8.1952001529842677e-01, +5.0522912013881216e-01, -1.6657923584408593e-01, +2.7199194717481774e-05, +4.6400857723249789e-06, -5.1438205107623002e-05
01-JUL-2028 17:50:00.0000 ET, -8.0273017164053595e-01, +5.0771917298740710e-01, -1.9734026550545680e-01, +2.8767151226388597e-05, +3.6558223602129555e-06, -5.1087368743766472e-05
01-JUL-2028 18:00:00.0000 ET, -7.8499946741199245e-01, +5.0961104935033663e-01, -2.2787042417570944e-01, +3.0334933096357808e-05, +2.6462753426191638e-06, -5.0668263931793491e-05
01-JUL-2028 18:10:00.0000 ET, -7.6632886235482345e-01, +5.1088979281552049e-01, -2.5812808932535614e-01, +3.1899656225232974e-05, +1.6121803028081454e-06, -5.0178698202761157e-05
01-JUL-2028 18:20:00.0000 ET, -7.4672110824359350e-01, +5.1154093088719765e-01, -2.8807034806926979e-01, +3.3458231019372832e-05, +5.5441623361173488e-07, -4.9616566533496928e-05
01-JUL-2028 18:30:00.0000 ET, -7.2618087269480847e-01, +5.1155056363279816e-01, -3.1765305584329501e-01, +3.5007361161829466e-05, -5.2598579371664837e-07, -4.8979872727294315e-05
01-JUL-2028 18:40:00.0000 ET, -7.0471486264752170e-01, +5.1090545756969485e-01, -3.4683090952785650e-01, +3.6543545613406613e-05, -1.6278340296791235e-06, -4.8266755211024083e-05
01-JUL-2028 18:50:00.0000 ET, -6.8233194614871084e-01, +5.0959314441205472e-01, -3.7555753597245278e-01, +3.8063082640613683e-05, -2.7497683484234609e-06, -4.7475513363641997e-05
01-JUL-2028 19:00:00.0000 ET, -6.5904327085160996e-01, +5.0760202418427214e-01, -4.0378559689409221e-01, +3.9562076657162895e-05, -3.8902534731937215e-06, -4.6604635427118288e-05
01-JUL-2028 19:10:00.0000 ET, -6.3486237753092367e-01, +5.0492147205098037e-01, -4.3146691085813255e-01, +4.1036448113747259e-05, -5.0475733953779155e-06, -4.5652827620528461e-05
01-JUL-2028 19:20:00.0000 ET, -6.0980530665888844e-01, +5.0154194807209240e-01, -4.5855259304437407e-01, +4.2481946701565335e-05, -6.2198272568777099e-06, -4.4619044121404373e-05
01-JUL-2028 19:30:00.0000 ET, -5.8389069603361821e-01, +4.9745510892069988e-01, -4.8499321312500265e-01, +4.3894168027196910e-05, -7.4049269620460170e-06, -4.3502517433245147e-05
01-JUL-2028 19:40:00.0000 ET, -5.5713986727351761e-01, +4.9265392044693190e-01, -5.1073897142300684e-01, +4.5268574244558115e-05, -8.6005968073280654e-06, -4.2302789065478521e-05
01-JUL-2028 19:50:00.0000 ET, -5.2957689890284687e-01, +4.8713276980256803e-01, -5.3573989319962378e-01, +4.6600517866302292e-05, -9.8043753408086399e-06, -4.1019738857670096e-05
01-JUL-2028 20:00:00.0000 ET, -5.0122868373926321e-01, +4.8088757569135232e-01, -5.5994604054134500e-01, +4.7885270304707457e-05, -1.1013619789663503e-05, -3.9653614252106761e-05
01-JUL-2028 20:10:00.0000 ET, -4.7212496826907585e-01, +4.7391589516712274e-01, -5.8330774097251026e-01, +4.9118053608538378e-05, -1.2225513194219126e-05, -3.8205056965329979e-05
