v   2.615400e-01  -6.884430e-01  -1.446195e+00
v  -2.144310e-01   9.131360e-01  -6.994820e-01
v  -1.005304e+00  -2.198800e-01  -7.174260e-01
v  -4.604030e-01   1.654050e-01   2.146481e+00
v  -1.014008e+00  -2.180640e-01  -5.153320e-01
v   2.043480e-01  -5.820750e-01   8.389880e-01
v   2.320090e-01   9.688770e-01  -5.112240e-01
v   4.880860e-01   2.275270e-01   1.858768e+00
v  -2.374050e-01  -5.311450e-01   1.733380e+00
v   4.820010e-01  -2.254090e-01   1.852433e+00
v  -2.676910e-01  -5.831230e-01   7.273020e-01
v   5.604990e-01  -5.380290e-01  -1.179158e+00
v   2.958650e-01   6.040600e-01   7.343240e-01
v   4.774220e-01  -6.020870e-01   7.359830e-01
v   7.953500e-01   2.743790e-01  -1.096041e+00
v   2.290120e-01   9.339800e-01  -7.031750e-01
v  -4.869940e-01   3.822840e-01   7.083970e-01
v  -2.235670e-01   5.295870e-01   1.719617e+00
v  -5.408910e-01  -4.322810e-01   1.524142e+00
v  -1.576140e-01   4.992790e-01  -1.524735e+00
v   3.541550e-01  -3.455880e-01   1.881075e+00
v   1.739240e-01   5.109310e-01  -1.530873e+00
v  -1.827280e-01   4.476480e-01   2.154144e+00
v  -2.232940e-01  -6.554300e-01  -1.429952e+00
v  -5.461450e-01   7.867950e-01  -1.026900e-02
v   5.194340e-01  -1.410000e-03  -1.650712e+00
v  -5.924840e-01   1.970560e-01  -1.402352e+00
v   4.474010e-01   5.644070e-01   7.271620e-01
v  -4.050790e-01  -5.215900e-01   7.172130e-01
v  -5.219950e-01   5.408050e-01  -1.174392e+00
v  -1.881340e-01   8.635430e-01  -9.005900e-01
v   9.292180e-01  -2.160590e-01   8.941750e-01
v   2.046760e-01   8.800120e-01  -9.045590e-01
v   9.595480e-01  -2.056540e-01   4.872750e-01
v   9.165230e-01   1.882800e-01   4.810970e-01
